,age,csp,gen,td1,td2,td3,td4,s_p_ms_1,s_p_ms_2,s_p_ms_3,s_p_ms_4,s_p_ms_5,s_p_ms_6,s_p_ms_7,s_p_ms_8,s_p_ms_9,s_p_mm_1,s_p_mm_2,s_p_mm_3,s_p_mm_4,s_p_ss_1,s_p_ss_2,s_p_ss_3,s_p_ss_4,s_v_ms_1,s_v_ms_2,s_v_ms_3,s_v_ms_4,s_v_ms_5,s_v_ms_6,s_v_ms_7,s_v_ms_8,s_v_ms_9,s_v_mm_1,s_v_mm_2,s_v_mm_3,s_v_mm_4,s_v_ss_1,s_v_ss_2,s_v_ss_3,s_v_ss_4,n_p_ms_1,n_p_ms_2,n_p_ms_3,n_p_ms_4,n_p_ms_5,n_p_ms_6,n_p_ms_7,n_p_ms_8,n_p_ms_9,n_p_mm_1,n_p_mm_2,n_p_mm_3,n_p_mm_4,n_p_ss_1,n_p_ss_2,n_p_ss_3,n_p_ss_4,n_v_ms_1,n_v_ms_2,n_v_ms_3,n_v_ms_4,n_v_ms_5,n_v_ms_6,n_v_ms_7,n_v_ms_8,n_v_ms_9,n_v_mm_1,n_v_mm_2,n_v_mm_3,n_v_mm_4,n_v_ss_1,n_v_ss_2,n_v_ss_3,n_v_ss_4
334,18-25 ans,"Élèves, étudiants",Femme,105,24,60,27,3,0,1,3,1,2,3,1,1,3,2,1,2,1,2,1,2,1,3,3,3,2,3,3,2,2,2,1,3,1,1,1,1,2,0,0,0,-1,1,1,0,0,0,0,-1,1,0,0,-1,1,0,0,1,-1,1,0,0,0,1,-1,1,0,0,1,0,1,0,-1
335,46-55 ans,Professions intermédiaires,Femme,122,38,65,24,1,2,0,3,0,2,3,2,1,1,3,2,1,2,3,1,1,1,2,1,2,2,1,3,1,2,1,3,1,3,3,3,2,1,1,-1,0,1,0,0,-1,1,-1,-1,1,0,0,-1,1,-1,-1,0,0,0,0,-1,1,-1,0,0,0,0,0,-1,0,-1,0,0
336,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,114,21,65,30,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,2,1,2,2,2,2,1,3,3,3,1,2,3,1,3,2,1,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,0,0,0,0,-1,0,0,1,-1,0,0,-1,1,0,-1,0,0
337,36-45 ans,Employés,Femme,62,19,59,8,3,0,2,3,2,2,2,3,2,3,1,2,1,2,1,2,1,3,2,2,2,3,3,2,2,2,2,3,1,2,2,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
338,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,120,45,56,35,1,2,2,3,1,2,3,2,2,3,1,1,1,2,2,1,2,1,2,2,3,2,2,2,3,3,3,3,2,2,3,2,2,2,1,-1,1,-1,-1,1,0,1,-1,0,0,0,1,0,-1,1,0,0,-1,0,1,-1,-1,0,1,-1,-1,1,-1,1,-1,1,-1,0
339,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,156,124,62,69,1,2,1,3,1,3,1,3,1,3,2,2,2,1,2,2,2,2,1,1,3,1,2,2,3,2,2,3,2,1,1,2,2,2,0,1,-1,1,1,-1,0,1,1,1,0,-1,1,0,1,-1,1,0,-1,1,0,1,-1,-1,1,0,-1,1,0,0,0,1,-1,1
340,26-35 ans,"Élèves, étudiants",Femme,118,46,68,35,3,1,2,2,1,2,2,2,1,2,2,1,2,1,1,2,1,2,1,3,2,2,3,1,2,1,1,1,2,2,3,3,3,2,0,0,-1,1,-1,1,-1,1,-1,0,1,-1,1,-1,0,0,1,1,0,0,0,-1,1,0,-1,-1,1,0,1,-1,0,-1,1,-1
341,46-55 ans,Employés,Femme,81,37,120,16,1,2,2,1,3,1,1,1,2,3,3,2,2,2,2,2,3,3,3,2,2,3,2,2,2,2,2,2,3,2,1,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
342,26-35 ans,"Élèves, étudiants",Femme,109,237,82,38,2,1,1,2,1,2,2,2,1,3,1,1,2,2,1,2,1,3,1,2,2,3,3,3,2,2,3,2,1,1,1,2,1,2,1,1,-1,1,-1,1,-1,1,-1,1,0,0,-1,-1,1,-1,0,0,0,1,-1,1,-1,1,-1,1,0,0,0,0,1,0,0,0
343,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,134,56,68,32,3,1,2,2,2,3,2,2,2,2,2,1,2,1,2,1,2,1,2,2,3,2,3,1,1,3,3,1,1,2,2,1,2,3,-1,1,-1,1,0,-1,0,1,-1,0,0,-1,1,0,1,-1,0,-1,1,-1,0,-1,1,0,-1,0,1,-1,1,-1,0,-1,1,-1
344,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,183,48,172,29,1,2,2,2,3,2,2,2,3,3,2,1,2,2,1,0,1,1,1,3,3,3,2,1,2,3,2,1,2,2,3,1,2,3,-1,1,0,-1,1,0,0,-1,1,0,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,0,0,0,0,0,-1,0,-1,0,1,0
345,26-35 ans,Cadres et professions intellectuelles supérieures,Homme,75,24,72,17,1,1,1,2,1,2,1,1,1,2,1,3,2,2,3,3,2,2,1,3,2,3,3,1,3,2,3,1,2,2,2,2,3,1,-1,1,1,-1,1,-1,1,0,0,-1,0,-1,1,1,0,0,0,-1,-1,1,-1,0,-1,1,-1,0,-1,1,-1,1,1,-1,1,-1
346,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,116,38,90,35,3,1,1,2,2,2,1,2,2,2,1,2,3,0,2,1,2,2,2,1,2,3,3,2,2,3,3,3,2,3,3,2,2,3,-1,0,0,1,-1,-1,0,1,1,-1,1,-1,1,0,1,-1,1,1,1,0,-1,-1,1,0,-1,-1,1,-1,1,-1,1,-1,1,-1
347,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,124,53,45,30,2,0,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,2,1,1,2,2,3,3,3,3,3,2,2,1,2,2,2,2,1,0,0,-1,-1,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,1,0,0,0,-1,1,-1,1,-1,1,0,0,0,0,-1,-1,1
348,18-25 ans,"Élèves, étudiants",Femme,37,32,38,24,2,1,2,3,1,3,2,3,2,3,1,2,1,3,2,1,1,3,2,1,3,2,3,2,3,3,3,2,1,1,1,2,2,2,0,0,1,-1,0,0,1,-1,1,0,0,0,0,1,-1,1,0,-1,1,0,1,-1,1,1,-1,1,-1,1,0,-1,1,0,1,-1
349,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,157,45,63,45,3,1,1,3,2,3,1,3,2,2,2,1,2,2,1,2,1,1,2,3,1,2,2,2,2,3,2,3,3,2,2,3,2,1,1,0,0,-1,0,1,0,-1,-1,1,-1,1,-1,0,-1,1,-1,-1,1,-1,0,0,-1,1,0,-1,0,-1,-1,1,0,0,1,-1
350,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,162,35,48,13,3,1,1,2,2,3,2,2,1,2,1,1,0,2,0,1,1,3,3,2,2,2,3,3,2,2,1,2,1,2,2,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
351,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,143,49,92,31,3,1,1,3,2,3,2,2,3,2,2,1,2,2,1,1,1,2,3,1,2,1,1,2,2,1,3,2,1,3,2,2,3,2,-1,1,1,-1,1,-1,1,-1,1,-1,-1,1,-1,1,-1,0,1,1,0,0,-1,1,0,-1,0,1,1,-1,1,-1,0,0,-1,1
352,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,179,65,208,26,2,1,1,3,1,3,2,3,1,3,2,2,1,2,2,1,2,2,3,2,3,2,3,3,3,1,3,1,1,1,1,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,0,-1,1,-1,1,-1,1,-1,-1,0,0,0,1,0,0
353,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,188,46,65,42,3,0,1,3,2,1,2,1,1,3,2,1,3,1,1,3,2,1,2,2,1,3,2,2,3,1,3,3,3,2,2,3,3,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,0,1,-1,0,1,-1,0,1,-1,0,1,-1,1,-1,0,1
354,18-25 ans,"Élèves, étudiants",Homme,156,312,504,152,2,1,1,1,2,3,1,3,1,3,2,1,2,2,1,2,2,2,2,2,3,3,3,3,2,1,3,3,1,2,2,1,2,3,0,-1,0,0,1,-1,1,1,-1,-1,0,-1,1,-1,1,-1,0,0,1,-1,0,1,-1,1,0,0,1,-1,0,1,0,1,0,0
355,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,134,135,97,81,1,2,1,2,1,3,1,3,3,3,1,2,2,3,1,2,0,3,2,2,2,3,3,3,2,3,2,3,1,2,1,2,2,3,1,-1,-1,1,-1,0,-1,1,-1,0,1,-1,1,-1,1,-1,0,-1,1,-1,0,0,0,1,-1,0,0,-1,0,0,0,0,1,-1
356,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,32,57,42,30,1,2,3,3,2,3,1,3,2,3,0,1,2,1,1,2,1,2,3,3,3,2,2,3,3,2,2,1,3,1,1,2,1,1,0,1,-1,1,0,0,0,0,0,1,0,0,0,0,1,0,0,-1,-1,1,-1,1,1,0,-1,1,-1,1,1,-1,0,0,1,-1
357,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,139,49,112,41,2,2,2,3,3,3,2,2,2,2,1,0,2,2,0,1,2,1,3,2,3,3,2,3,2,3,3,2,1,2,3,1,2,2,1,-1,-1,1,-1,1,-1,1,-1,1,0,0,1,-1,0,0,0,0,0,-1,1,0,0,0,0,-1,0,0,0,0,-1,1,0,-1
358,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,231,39,115,24,1,1,3,2,2,3,2,3,3,2,1,1,1,2,2,1,0,1,1,2,2,2,3,2,1,1,2,2,1,1,2,1,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
359,46-55 ans,Professions intermédiaires,Femme,52,60,31,21,3,0,2,2,1,2,2,1,3,3,2,3,1,2,3,2,2,2,2,1,1,1,2,2,3,3,2,2,3,1,2,2,3,1,1,0,0,-1,0,1,-1,0,1,1,-1,1,-1,0,-1,0,1,-1,0,0,1,0,-1,-1,1,1,-1,1,-1,0,0,1,-1,1
360,46-55 ans,Sans activité professionnelle,Femme,1492,199,1059,173,2,1,1,3,0,3,1,3,1,3,2,3,2,2,3,2,2,3,1,2,2,2,2,2,1,2,3,2,1,3,1,2,2,3,0,1,0,-1,0,1,0,-1,1,1,-1,1,-1,1,-1,1,0,0,-1,1,-1,1,0,-1,1,-1,-1,1,1,0,1,0,-1,0
361,46-55 ans,Employés,Homme,156,43,68,36,3,1,3,1,3,2,1,3,1,2,2,1,2,2,2,1,2,2,2,1,3,2,3,2,1,3,3,2,2,1,2,1,1,3,1,-1,1,0,-1,1,0,-1,1,0,1,0,-1,0,-1,1,-1,-1,1,-1,1,-1,-1,1,-1,1,1,0,-1,0,1,0,0,1
362,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,76,43,54,16,2,2,1,2,2,2,1,3,1,2,1,2,2,3,2,3,2,2,1,2,2,3,3,1,3,2,3,2,2,2,2,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
363,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,48,42,50,24,1,1,2,1,1,2,3,2,2,2,1,3,1,3,2,1,2,2,3,3,2,2,2,2,2,2,2,2,2,1,1,2,3,3,-1,0,1,-1,-1,1,0,1,-1,-1,1,0,1,1,-1,1,0,-1,-1,1,0,0,1,-1,-1,1,-1,1,1,-1,0,0,0,0
364,18-25 ans,"Élèves, étudiants",Femme,93,155,75,25,2,0,2,2,1,2,2,2,2,2,2,1,2,2,1,2,2,3,2,3,3,2,3,3,2,2,2,1,1,2,1,1,1,3,0,0,1,0,0,0,-1,0,1,0,1,0,-1,1,0,-1,1,1,-1,1,-1,1,-1,1,-1,1,-1,0,1,-1,0,0,0,-1
365,18-25 ans,"Élèves, étudiants",Femme,51,37,104,71,2,1,2,2,2,2,3,2,2,3,2,2,1,3,2,1,2,2,1,3,3,2,3,3,2,1,3,2,1,2,2,1,1,3,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,0,0,0,1,1,-1,0,0,-1,1,1,-1,1,-1,-1,1,0,0,0,1
366,18-25 ans,"Élèves, étudiants",Femme,32,34,55,25,2,1,2,1,3,2,1,3,1,3,1,1,2,3,2,1,2,2,1,3,2,1,2,2,2,2,2,2,1,3,3,1,3,3,1,0,-1,0,1,-1,0,1,0,1,-1,0,1,-1,1,-1,1,1,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,-1,1
367,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,82,46,72,22,1,2,3,3,1,2,1,3,1,3,0,1,2,1,2,1,2,2,3,1,2,2,3,3,1,3,3,2,1,2,2,2,2,3,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,0,1,0,0,-1,1,-1,0,1,1,0,0,-1,1,-1,0,1
368,18-25 ans,"Élèves, étudiants",Femme,69,174,32,152,3,0,1,3,1,2,1,3,1,3,2,1,2,1,2,1,2,3,1,1,2,3,3,1,2,3,3,1,2,1,2,1,2,2,1,0,-1,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,0,0,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,-1,0,1
369,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,164,199,222,37,1,2,1,2,2,1,2,1,1,3,1,1,3,3,2,3,2,1,1,2,2,1,3,1,3,1,2,2,3,2,3,2,3,3,1,-1,-1,1,1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0,0,-1,0,0,1,0,0,1,-1,0,1,0,-1,1,0
370,18-25 ans,"Élèves, étudiants",Femme,73,28,45,21,1,2,1,2,1,2,0,1,2,3,1,3,1,1,3,2,3,2,3,2,3,3,2,1,2,3,1,2,2,3,2,1,3,2,0,0,0,-1,1,1,0,-1,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,-1,0,0,0,1,-1,1,-1,0,0,-1,0,1
371,18-25 ans,"Élèves, étudiants",Femme,100,58,95,41,2,1,2,3,1,2,1,2,1,1,1,3,3,1,2,1,1,1,3,1,3,1,2,1,2,2,2,3,2,2,2,3,1,2,-1,0,1,-1,0,1,0,-1,1,-1,0,1,-1,1,-1,1,0,1,0,1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,0,0
372,18-25 ans,"Élèves, étudiants",Homme,98,44,71,35,2,2,2,3,2,2,1,3,2,2,1,2,2,2,1,1,1,3,1,2,2,2,2,3,2,3,2,2,1,3,3,3,2,2,-1,1,0,-1,1,0,0,-1,1,0,-1,1,-1,1,0,0,0,0,1,0,-1,0,0,0,1,-1,1,-1,0,1,1,-1,0,0
373,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,227,72,117,63,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,3,2,2,1,2,3,2,1,1,2,1,2,3,2,2,1,1,0,-1,0,-1,1,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,1,-1,-1,1,0,-1,0,0,0,-1,1,-1,1
374,56-65 ans,"Artisans, commerçants, chefs d'entreprise",Homme,104,39,99,30,2,2,2,3,2,2,2,2,3,2,1,2,2,2,1,2,1,1,2,3,3,2,2,1,2,3,2,1,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,0,-1,1,-1,1
375,18-25 ans,"Élèves, étudiants",Homme,71,36,48,29,0,2,1,2,1,1,3,1,2,2,3,2,2,3,1,2,1,2,1,1,2,2,2,2,3,2,3,3,2,1,2,1,1,1,0,-1,0,1,0,0,-1,0,0,-1,1,0,-1,-1,1,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,-1,1,0,0,-1,0
376,46-55 ans,Employés,Femme,137,273,155,43,2,1,1,3,2,3,1,2,3,3,2,1,1,2,1,2,1,2,3,3,3,2,3,1,3,2,2,2,3,3,2,2,3,2,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,0,1,-1,-1,1,-1,0,1,-1,1,-1,1,0,-1,-1,1,0,1,0,0
377,46-55 ans,Professions intermédiaires,Femme,84,54,59,28,3,0,2,3,2,2,2,3,2,3,1,2,1,2,1,2,1,1,1,2,1,2,2,3,3,3,2,3,2,2,2,2,2,1,-1,0,0,0,1,-1,0,0,1,-1,0,0,0,0,1,-1,1,0,0,0,0,0,1,-1,0,1,0,0,1,-1,0,0,0,1
378,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,221,82,93,17,2,1,2,3,1,3,2,3,2,3,1,2,1,1,2,1,1,2,1,1,3,2,2,1,2,3,3,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,-1,1,-1,1,0,-1,1,-1,1,-1,0
379,46-55 ans,Professions intermédiaires,Femme,125,81,17,16,3,1,1,3,2,2,1,2,2,2,2,0,1,2,1,1,2,2,1,3,2,3,2,3,3,2,3,1,2,2,3,1,1,2,-1,0,1,0,0,0,-1,0,1,-1,1,0,-1,1,0,-1,1,1,0,-1,1,-1,1,-1,1,1,1,0,1,-1,-1,0,0,1
380,26-35 ans,Employés,Femme,1812,158,46,40,1,2,1,2,1,1,2,1,2,3,1,2,3,1,1,3,1,2,2,2,3,2,3,2,3,2,3,2,1,1,1,2,1,1,0,1,-1,1,0,0,-1,0,1,1,0,0,-1,0,1,-1,1,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,0,0,1,0,-1
381,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,69,23,117,33,2,1,2,3,1,3,2,3,2,3,1,2,1,3,2,1,1,2,3,2,2,3,2,2,3,3,2,1,3,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,1,-1,1,-1,0,1,-1,1,-1,1,-1
382,56-65 ans,Professions intermédiaires,Femme,77,70,121,41,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,2,2,3,2,2,2,3,1,2,3,1,1,3,2,3,2,3,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,1,-1,1,0,1,0,0,0,0,-1,0,1,1,0,0,-1,1,0,-1,1
383,46-55 ans,Employés,Femme,126,32,54,30,2,1,1,2,3,2,2,3,3,3,1,1,1,2,1,2,0,3,1,2,3,2,2,2,3,2,2,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,46-55 ans,Employés,Femme,169,56,157,27,0,3,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,3,1,2,2,3,3,2,2,2,3,1,1,1,3,2,2,2,0,-1,0,1,-1,1,-1,1,-1,-1,1,0,0,-1,0,0,0,1,-1,-1,0,1,-1,0,1,0,0,-1,0,1,-1,1,-1,1
385,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,82,21,57,26,1,2,2,3,2,3,1,3,1,3,1,1,2,2,1,2,2,1,3,1,2,2,1,2,3,1,3,1,3,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,0,0,0,-1,0,1,0,0,-1,1,0
386,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,129,38,58,30,3,1,2,3,1,2,3,2,2,2,1,1,1,3,2,1,2,2,1,2,2,3,3,2,3,2,2,3,1,3,2,1,2,1,1,-1,-1,1,0,0,-1,0,1,1,1,0,-1,-1,1,-1,1,-1,0,0,1,-1,1,-1,-1,1,-1,1,0,-1,0,-1,1,1
387,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,92,68,103,79,1,2,0,3,0,2,3,1,1,1,3,2,2,2,3,1,2,2,3,3,1,3,2,1,3,1,2,3,3,3,1,2,1,3,-1,0,0,-1,0,0,1,-1,-1,-1,-1,0,1,0,-1,1,-1,1,-1,1,1,-1,0,1,0,0,-1,1,-1,1,-1,-1,1,0
388,56-65 ans,Employés,Homme,187,63,132,23,2,1,1,3,1,1,2,1,1,3,2,2,3,0,2,3,2,2,2,2,3,2,3,3,2,2,2,3,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,0,-1,0,0,0,0,0
389,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,70,53,67,20,3,1,0,2,3,2,2,1,1,2,2,1,3,1,1,2,0,2,2,3,3,2,3,2,2,1,2,1,2,1,2,3,3,1,1,-1,0,1,-1,0,0,1,-1,1,1,-1,1,-1,0,0,0,0,0,1,-1,1,0,1,0,-1,0,-1,1,1,1,-1,1,-1
390,46-55 ans,Professions intermédiaires,Femme,193,15,64,42,2,2,3,1,0,3,0,2,2,2,2,3,2,1,1,3,2,2,1,3,2,3,2,2,3,1,3,2,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,1,0,1,0,0,0
391,46-55 ans,Employés,Femme,57,29,148,41,2,1,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,3,2,3,2,3,3,3,3,1,3,2,2,1,1,2,1,2,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1,-1,1,0,1,0,0,0,0,-1,0,1
392,18-25 ans,"Élèves, étudiants",Femme,133,33,67,44,2,1,2,1,3,1,1,3,1,3,1,2,2,3,2,2,2,2,2,2,3,2,1,3,3,1,3,1,1,2,2,2,2,2,-1,0,1,-1,1,-1,0,1,0,-1,0,0,1,1,0,-1,1,0,-1,1,0,0,0,-1,1,0,-1,1,0,0,0,0,-1,1
393,46-55 ans,Employés,Femme,116,141,45,14,2,1,0,2,1,2,1,2,1,3,2,3,1,1,3,1,3,2,1,2,1,2,1,2,2,3,1,2,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,73,109,36,29,2,1,1,3,2,2,2,3,2,3,2,2,1,2,1,2,1,3,3,3,2,2,3,2,2,2,2,2,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,1,0,0,0,0,-1,1,0,1,-1,1,0
395,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,178,33,171,36,2,1,1,3,1,2,3,2,2,3,2,1,1,2,2,1,2,2,1,2,2,1,1,3,2,1,3,1,2,3,3,1,2,1,1,0,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,0,1,1,0,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1
396,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,74,26,216,27,1,1,2,2,1,2,2,1,1,2,2,3,3,1,1,2,2,1,2,1,3,2,2,2,2,3,2,2,1,2,1,2,1,3,0,1,-1,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,91,59,91,29,1,3,1,2,3,2,2,3,2,2,1,1,1,2,1,0,1,2,1,2,3,3,3,1,2,2,3,2,1,1,3,2,2,3,0,-1,0,1,1,-1,1,-1,1,-1,1,0,0,-1,1,0,0,0,1,-1,0,1,-1,1,0,1,1,-1,0,1,-1,1,-1,1
398,36-45 ans,Employés,Femme,63,77,124,21,2,1,2,3,1,3,1,3,1,3,1,2,2,1,2,2,2,2,2,3,3,2,1,2,2,2,2,1,2,3,1,2,1,3,1,0,-1,1,0,-1,0,1,-1,1,0,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,137,44,100,59,2,1,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,1,2,1,3,2,3,3,3,3,3,3,2,1,1,2,2,2,1,0,0,-1,1,-1,0,1,-1,1,-1,0,1,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1,-1,1,0,-1,0,-1,1,0
400,46-55 ans,Employés,Femme,104,32,41,22,2,1,2,1,3,1,2,1,2,1,1,2,1,3,2,1,1,2,2,2,3,3,1,3,3,1,2,2,3,1,2,1,2,2,-1,1,-1,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,1,-1,-1,0,0,0,1,-1,-1,0,-1,0,-1,0
401,26-35 ans,"Élèves, étudiants",Femme,91,24,40,35,1,1,1,2,3,3,3,2,1,2,1,0,1,2,1,0,1,2,1,2,3,2,3,2,3,1,2,2,1,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,0,0,0,0,0,-1,0,0,1
402,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,102,61,87,45,1,2,2,3,1,3,1,3,2,3,1,2,2,2,2,2,1,2,2,3,3,1,2,1,3,2,3,1,1,2,1,2,1,3,-1,0,1,-1,0,1,0,-1,1,-1,0,1,-1,1,-1,1,-1,-1,-1,1,-1,0,0,1,-1,0,-1,1,0,0,1,-1,1,-1
403,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,74,29,76,29,2,2,3,3,1,2,3,1,2,2,0,1,2,1,2,1,1,2,3,1,2,2,1,3,3,1,2,2,3,2,2,2,3,2,0,1,-1,1,-1,0,0,1,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,36-45 ans,Professions intermédiaires,Femme,90,30,402,17,1,2,1,3,2,3,1,3,2,3,2,1,2,3,1,2,1,2,2,3,3,1,3,3,3,2,2,1,2,1,2,3,1,2,0,1,0,-1,1,-1,0,1,0,1,-1,0,1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,36-45 ans,Employés,Femme,63,18,361,13,1,2,3,1,1,3,1,2,1,1,2,2,1,1,2,2,3,3,1,3,1,3,2,2,3,2,2,2,1,3,2,2,3,2,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1,-1,1,1,-1,1,1,-1,-1
406,56-65 ans,Employés,Femme,303,24,111,63,2,0,2,3,2,2,2,3,1,2,1,2,1,2,1,2,2,3,2,3,3,2,1,3,1,2,3,1,2,3,2,3,2,2,0,0,-1,1,-1,0,1,-1,0,0,0,-1,0,-1,0,1,-1,-1,0,0,0,1,-1,1,-1,0,-1,0,0,0,0,1,0,-1
407,46-55 ans,Employés,Femme,33,42,60,127,1,3,2,1,2,1,3,1,1,2,3,1,2,1,1,2,2,1,3,1,1,2,1,3,1,2,2,2,1,3,3,3,3,1,1,-1,1,0,0,0,-1,0,0,0,1,0,-1,0,0,-1,0,1,-1,-1,1,1,0,-1,1,-1,1,-1,1,0,-1,1,-1,0
