,age,csp,gen,td1,td2,td3,td4,s_p_ms_1,s_p_ms_2,s_p_ms_3,s_p_ms_4,s_p_ms_5,s_p_ms_6,s_p_ms_7,s_p_ms_8,s_p_ms_9,s_p_mm_1,s_p_mm_2,s_p_mm_3,s_p_mm_4,s_p_ss_1,s_p_ss_2,s_p_ss_3,s_p_ss_4,s_v_ms_1,s_v_ms_2,s_v_ms_3,s_v_ms_4,s_v_ms_5,s_v_ms_6,s_v_ms_7,s_v_ms_8,s_v_ms_9,s_v_mm_1,s_v_mm_2,s_v_mm_3,s_v_mm_4,s_v_ss_1,s_v_ss_2,s_v_ss_3,s_v_ss_4,n_p_ms_1,n_p_ms_2,n_p_ms_3,n_p_ms_4,n_p_ms_5,n_p_ms_6,n_p_ms_7,n_p_ms_8,n_p_ms_9,n_p_mm_1,n_p_mm_2,n_p_mm_3,n_p_mm_4,n_p_ss_1,n_p_ss_2,n_p_ss_3,n_p_ss_4,n_v_ms_1,n_v_ms_2,n_v_ms_3,n_v_ms_4,n_v_ms_5,n_v_ms_6,n_v_ms_7,n_v_ms_8,n_v_ms_9,n_v_mm_1,n_v_mm_2,n_v_mm_3,n_v_mm_4,n_v_ss_1,n_v_ss_2,n_v_ss_3,n_v_ss_4
365,18-25 ans,"Élèves, étudiants",Femme,0 days 00:00:51.000000000,0 days 00:00:37.000000000,0 days 00:01:44.000000000,0 days 00:01:11.000000000,2,1,2,2,2,2,3,2,2,3,2,2,1,3,2,1,2,2,1,3,3,2,3,3,2,1,3,2,1,2,2,1,1,3,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,0,0,0,1,1,-1,0,0,-1,1,1,-1,1,-1,-1,1,0,0,0,1
366,18-25 ans,"Élèves, étudiants",Femme,0 days 00:00:32.000000000,0 days 00:00:34.000000000,0 days 00:00:55.000000000,0 days 00:00:25.000000000,2,1,2,1,3,2,1,3,1,3,1,1,2,3,2,1,2,2,1,3,2,1,2,2,2,2,2,2,1,3,3,1,3,3,1,0,-1,0,1,-1,0,1,0,1,-1,0,1,-1,1,-1,1,1,0,0,0,0,0,-1,1,0,1,0,0,0,0,0,-1,1
367,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:22.000000000,0 days 00:00:46.000000000,0 days 00:01:12.000000000,0 days 00:00:22.000000000,1,2,3,3,1,2,1,3,1,3,0,1,2,1,2,1,2,2,3,1,2,2,3,3,1,3,3,2,1,2,2,2,2,3,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,0,1,0,0,-1,1,-1,0,1,1,0,0,-1,1,-1,0,1
368,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:09.000000000,0 days 00:02:54.000000000,0 days 00:00:32.000000000,0 days 00:02:32.000000000,3,0,1,3,1,2,1,3,1,3,2,1,2,1,2,1,2,3,1,1,2,3,3,1,2,3,3,1,2,1,2,1,2,2,1,0,-1,1,-1,1,-1,1,-1,1,1,-1,0,-1,0,0,0,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,-1,0,1
369,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:44.000000000,0 days 00:03:19.000000000,0 days 00:03:42.000000000,0 days 00:00:37.000000000,1,2,1,2,2,1,2,1,1,3,1,1,3,3,2,3,2,1,1,2,2,1,3,1,3,1,2,2,3,2,3,2,3,3,1,-1,-1,1,1,1,-1,-1,1,-1,1,1,-1,-1,1,-1,1,1,0,0,-1,0,0,1,0,0,1,-1,0,1,0,-1,1,0
370,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:13.000000000,0 days 00:00:28.000000000,0 days 00:00:45.000000000,0 days 00:00:21.000000000,1,2,1,2,1,2,0,1,2,3,1,3,1,1,3,2,3,2,3,2,3,3,2,1,2,3,1,2,2,3,2,1,3,2,0,0,0,-1,1,1,0,-1,-1,0,-1,1,-1,0,0,1,-1,-1,0,0,1,-1,0,0,0,1,-1,1,-1,0,0,-1,0,1
371,18-25 ans,"Élèves, étudiants",Femme,0 days 00:01:40.000000000,0 days 00:00:58.000000000,0 days 00:01:35.000000000,0 days 00:00:41.000000000,2,1,2,3,1,2,1,2,1,1,1,3,3,1,2,1,1,1,3,1,3,1,2,1,2,2,2,3,2,2,2,3,1,2,-1,0,1,-1,0,1,0,-1,1,-1,0,1,-1,1,-1,1,0,1,0,1,-1,1,1,-1,-1,1,1,-1,1,-1,1,-1,0,0
372,18-25 ans,"Élèves, étudiants",Homme,0 days 00:01:38.000000000,0 days 00:00:44.000000000,0 days 00:01:11.000000000,0 days 00:00:35.000000000,2,2,2,3,2,2,1,3,2,2,1,2,2,2,1,1,1,3,1,2,2,2,2,3,2,3,2,2,1,3,3,3,2,2,-1,1,0,-1,1,0,0,-1,1,0,-1,1,-1,1,0,0,0,0,1,0,-1,0,0,0,1,-1,1,-1,0,1,1,-1,0,0
373,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:03:47.000000000,0 days 00:01:12.000000000,0 days 00:01:57.000000000,0 days 00:01:03.000000000,3,0,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,3,2,2,1,2,3,2,1,1,2,1,2,3,2,2,1,1,0,-1,0,-1,1,-1,0,-1,1,-1,1,-1,-1,-1,1,-1,0,-1,0,0,1,-1,-1,1,0,-1,0,0,0,-1,1,-1,1
374,56-65 ans,"Artisans, commerçants, chefs d'entreprise",Homme,0 days 00:01:44.000000000,0 days 00:00:39.000000000,0 days 00:01:39.000000000,0 days 00:00:30.000000000,2,2,2,3,2,2,2,2,3,2,1,2,2,2,1,2,1,1,2,3,3,2,2,1,2,3,2,1,2,2,3,2,2,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,0,1,0,0,-1,0,-1,1,-1,1
375,18-25 ans,"Élèves, étudiants",Homme,0 days 00:01:11.000000000,0 days 00:00:36.000000000,0 days 00:00:48.000000000,0 days 00:00:29.000000000,0,2,1,2,1,1,3,1,2,2,3,2,2,3,1,2,1,2,1,1,2,2,2,2,3,2,3,3,2,1,2,1,1,1,0,-1,0,1,0,0,-1,0,0,-1,1,0,-1,-1,1,-1,0,0,0,0,0,0,-1,0,1,-1,0,0,-1,1,0,0,-1,0
376,46-55 ans,Employés,Femme,0 days 00:02:17.000000000,0 days 00:04:33.000000000,0 days 00:02:35.000000000,0 days 00:00:43.000000000,2,1,1,3,2,3,1,2,3,3,2,1,1,2,1,2,1,2,3,3,3,2,3,1,3,2,2,2,3,3,2,2,3,2,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,0,1,-1,-1,1,-1,0,1,-1,1,-1,1,0,-1,-1,1,0,1,0,0
377,46-55 ans,Professions intermédiaires,Femme,0 days 00:01:24.000000000,0 days 00:00:54.000000000,0 days 00:00:59.000000000,0 days 00:00:28.000000000,3,0,2,3,2,2,2,3,2,3,1,2,1,2,1,2,1,1,1,2,1,2,2,3,3,3,2,3,2,2,2,2,2,1,-1,0,0,0,1,-1,0,0,1,-1,0,0,0,0,1,-1,1,0,0,0,0,0,1,-1,0,1,0,0,1,-1,0,0,0,1
378,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:03:41.000000000,0 days 00:01:22.000000000,0 days 00:01:33.000000000,0 days 00:00:17.000000000,2,1,2,3,1,3,2,3,2,3,1,2,1,1,2,1,1,2,1,1,3,2,2,1,2,3,3,2,2,2,1,2,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,-1,1,0,-1,-1,1,-1,1,0,-1,1,-1,1,-1,0
379,46-55 ans,Professions intermédiaires,Femme,0 days 00:02:05.000000000,0 days 00:01:21.000000000,0 days 00:00:17.000000000,0 days 00:00:16.000000000,3,1,1,3,2,2,1,2,2,2,2,0,1,2,1,1,2,2,1,3,2,3,2,3,3,2,3,1,2,2,3,1,1,2,-1,0,1,0,0,0,-1,0,1,-1,1,0,-1,1,0,-1,1,1,0,-1,1,-1,1,-1,1,1,1,0,1,-1,-1,0,0,1
380,26-35 ans,Employés,Femme,0 days 00:30:12.000000000,0 days 00:02:38.000000000,0 days 00:00:46.000000000,0 days 00:00:40.000000000,1,2,1,2,1,1,2,1,2,3,1,2,3,1,1,3,1,2,2,2,3,2,3,2,3,2,3,2,1,1,1,2,1,1,0,1,-1,1,0,0,-1,0,1,1,0,0,-1,0,1,-1,1,-1,0,0,1,0,-1,1,-1,0,-1,1,-1,0,0,1,0,-1
381,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:09.000000000,0 days 00:00:23.000000000,0 days 00:01:57.000000000,0 days 00:00:33.000000000,2,1,2,3,1,3,2,3,2,3,1,2,1,3,2,1,1,2,3,2,2,3,2,2,3,3,2,1,3,2,1,2,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,1,-1,1,-1,0,1,-1,1,-1,1,-1
382,56-65 ans,Professions intermédiaires,Femme,0 days 00:01:17.000000000,0 days 00:01:10.000000000,0 days 00:02:01.000000000,0 days 00:00:41.000000000,2,1,2,3,2,3,1,3,2,3,1,1,2,1,1,2,1,2,2,3,2,2,2,3,1,2,3,1,1,3,2,3,2,3,-1,0,1,-1,1,-1,1,-1,1,-1,0,0,0,1,1,-1,1,0,1,0,0,0,0,-1,0,1,1,0,0,-1,1,0,-1,1
383,46-55 ans,Employés,Femme,0 days 00:02:06.000000000,0 days 00:00:32.000000000,0 days 00:00:54.000000000,0 days 00:00:30.000000000,2,1,1,2,3,2,2,3,3,3,1,1,1,2,1,2,0,3,1,2,3,2,2,2,3,2,2,2,1,2,1,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
384,46-55 ans,Employés,Femme,0 days 00:02:49.000000000,0 days 00:00:56.000000000,0 days 00:02:37.000000000,0 days 00:00:27.000000000,0,3,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,3,1,2,2,3,3,2,2,2,3,1,1,1,3,2,2,2,0,-1,0,1,-1,1,-1,1,-1,-1,1,0,0,-1,0,0,0,1,-1,-1,0,1,-1,0,1,0,0,-1,0,1,-1,1,-1,1
385,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:22.000000000,0 days 00:00:21.000000000,0 days 00:00:57.000000000,0 days 00:00:26.000000000,1,2,2,3,2,3,1,3,1,3,1,1,2,2,1,2,2,1,3,1,2,2,1,2,3,1,3,1,3,1,2,3,3,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,0,1,0,0,0,-1,0,1,0,0,-1,1,0
386,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:02:09.000000000,0 days 00:00:38.000000000,0 days 00:00:58.000000000,0 days 00:00:30.000000000,3,1,2,3,1,2,3,2,2,2,1,1,1,3,2,1,2,2,1,2,2,3,3,2,3,2,2,3,1,3,2,1,2,1,1,-1,-1,1,0,0,-1,0,1,1,1,0,-1,-1,1,-1,1,-1,0,0,1,-1,1,-1,-1,1,-1,1,0,-1,0,-1,1,1
387,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:32.000000000,0 days 00:01:08.000000000,0 days 00:01:43.000000000,0 days 00:01:19.000000000,1,2,0,3,0,2,3,1,1,1,3,2,2,2,3,1,2,2,3,3,1,3,2,1,3,1,2,3,3,3,1,2,1,3,-1,0,0,-1,0,0,1,-1,-1,-1,-1,0,1,0,-1,1,-1,1,-1,1,1,-1,0,1,0,0,-1,1,-1,1,-1,-1,1,0
388,56-65 ans,Employés,Homme,0 days 00:03:07.000000000,0 days 00:01:03.000000000,0 days 00:02:12.000000000,0 days 00:00:23.000000000,2,1,1,3,1,1,2,1,1,3,2,2,3,0,2,3,2,2,2,2,3,2,3,3,2,2,2,3,1,1,2,1,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,0,0,-1,0,0,0,0,0
389,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:10.000000000,0 days 00:00:53.000000000,0 days 00:01:07.000000000,0 days 00:00:20.000000000,3,1,0,2,3,2,2,1,1,2,2,1,3,1,1,2,0,2,2,3,3,2,3,2,2,1,2,1,2,1,2,3,3,1,1,-1,0,1,-1,0,0,1,-1,1,1,-1,1,-1,0,0,0,0,0,1,-1,1,0,1,0,-1,0,-1,1,1,1,-1,1,-1
390,46-55 ans,Professions intermédiaires,Femme,0 days 00:03:13.000000000,0 days 00:00:15.000000000,0 days 00:01:04.000000000,0 days 00:00:42.000000000,2,2,3,1,0,3,0,2,2,2,2,3,2,1,1,3,2,2,1,3,2,3,2,2,3,1,3,2,2,2,3,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,-1,1,0,0,0,0,1,-1,1,0,1,0,0,0
391,46-55 ans,Employés,Femme,0 days 00:00:57.000000000,0 days 00:00:29.000000000,0 days 00:02:28.000000000,0 days 00:00:41.000000000,2,1,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,3,2,3,2,3,3,3,3,1,3,2,2,1,1,2,1,2,1,0,-1,1,-1,1,-1,1,-1,1,0,0,0,-1,0,0,0,1,0,0,0,-1,1,-1,1,0,1,0,0,0,0,-1,0,1
392,18-25 ans,"Élèves, étudiants",Femme,0 days 00:02:13.000000000,0 days 00:00:33.000000000,0 days 00:01:07.000000000,0 days 00:00:44.000000000,2,1,2,1,3,1,1,3,1,3,1,2,2,3,2,2,2,2,2,2,3,2,1,3,3,1,3,1,1,2,2,2,2,2,-1,0,1,-1,1,-1,0,1,0,-1,0,0,1,1,0,-1,1,0,-1,1,0,0,0,-1,1,0,-1,1,0,0,0,0,-1,1
393,46-55 ans,Employés,Femme,0 days 00:01:56.000000000,0 days 00:02:21.000000000,0 days 00:00:45.000000000,0 days 00:00:14.000000000,2,1,0,2,1,2,1,2,1,3,2,3,1,1,3,1,3,2,1,2,1,2,1,2,2,3,1,2,2,3,3,3,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
394,56-65 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:13.000000000,0 days 00:01:49.000000000,0 days 00:00:36.000000000,0 days 00:00:29.000000000,2,1,1,3,2,2,2,3,2,3,2,2,1,2,1,2,1,3,3,3,2,2,3,2,2,2,2,2,1,2,1,3,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,0,-1,0,1,0,0,0,0,-1,1,0,1,-1,1,0
395,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:58.000000000,0 days 00:00:33.000000000,0 days 00:02:51.000000000,0 days 00:00:36.000000000,2,1,1,3,1,2,3,2,2,3,2,1,1,2,2,1,2,2,1,2,2,1,1,3,2,1,3,1,2,3,3,1,2,1,1,0,-1,-1,-1,1,-1,1,-1,1,-1,1,1,-1,-1,1,0,1,1,0,-1,0,1,-1,1,-1,1,-1,1,-1,1,-1,-1,1
396,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:01:14.000000000,0 days 00:00:26.000000000,0 days 00:03:36.000000000,0 days 00:00:27.000000000,1,1,2,2,1,2,2,1,1,2,2,3,3,1,1,2,2,1,2,1,3,2,2,2,2,3,2,2,1,2,1,2,1,3,0,1,-1,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
397,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:31.000000000,0 days 00:00:59.000000000,0 days 00:01:31.000000000,0 days 00:00:29.000000000,1,3,1,2,3,2,2,3,2,2,1,1,1,2,1,0,1,2,1,2,3,3,3,1,2,2,3,2,1,1,3,2,2,3,0,-1,0,1,1,-1,1,-1,1,-1,1,0,0,-1,1,0,0,0,1,-1,0,1,-1,1,0,1,1,-1,0,1,-1,1,-1,1
398,36-45 ans,Employés,Femme,0 days 00:01:03.000000000,0 days 00:01:17.000000000,0 days 00:02:04.000000000,0 days 00:00:21.000000000,2,1,2,3,1,3,1,3,1,3,1,2,2,1,2,2,2,2,2,3,3,2,1,2,2,2,2,1,2,3,1,2,1,3,1,0,-1,1,0,-1,0,1,-1,1,0,-1,1,-1,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
399,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:17.000000000,0 days 00:00:44.000000000,0 days 00:01:40.000000000,0 days 00:00:59.000000000,2,1,1,3,2,3,2,3,2,3,2,1,1,2,1,1,1,1,2,1,3,2,3,3,3,3,3,3,2,1,1,2,2,2,1,0,0,-1,1,-1,0,1,-1,1,-1,0,1,0,0,-1,0,0,-1,1,0,-1,1,0,-1,1,-1,1,0,-1,0,-1,1,0
400,46-55 ans,Employés,Femme,0 days 00:01:44.000000000,0 days 00:00:32.000000000,0 days 00:00:41.000000000,0 days 00:00:22.000000000,2,1,2,1,3,1,2,1,2,1,1,2,1,3,2,1,1,2,2,2,3,3,1,3,3,1,2,2,3,1,2,1,2,2,-1,1,-1,1,-1,0,0,0,0,0,0,-1,0,0,0,0,0,1,0,-1,1,-1,-1,0,0,0,1,-1,-1,0,-1,0,-1,0
401,26-35 ans,"Élèves, étudiants",Femme,0 days 00:01:31.000000000,0 days 00:00:24.000000000,0 days 00:00:40.000000000,0 days 00:00:35.000000000,1,1,1,2,3,3,3,2,1,2,1,0,1,2,1,0,1,2,1,2,3,2,3,2,3,1,2,2,1,1,3,2,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,-1,1,-1,1,-1,1,0,0,0,0,0,-1,0,0,1
402,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:42.000000000,0 days 00:01:01.000000000,0 days 00:01:27.000000000,0 days 00:00:45.000000000,1,2,2,3,1,3,1,3,2,3,1,2,2,2,2,2,1,2,2,3,3,1,2,1,3,2,3,1,1,2,1,2,1,3,-1,0,1,-1,0,1,0,-1,1,-1,0,1,-1,1,-1,1,-1,-1,-1,1,-1,0,0,1,-1,0,-1,1,0,0,1,-1,1,-1
403,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:14.000000000,0 days 00:00:29.000000000,0 days 00:01:16.000000000,0 days 00:00:29.000000000,2,2,3,3,1,2,3,1,2,2,0,1,2,1,2,1,1,2,3,1,2,2,1,3,3,1,2,2,3,2,2,2,3,2,0,1,-1,1,-1,0,0,1,-1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
404,36-45 ans,Professions intermédiaires,Femme,0 days 00:01:30.000000000,0 days 00:00:30.000000000,0 days 00:06:42.000000000,0 days 00:00:17.000000000,1,2,1,3,2,3,1,3,2,3,2,1,2,3,1,2,1,2,2,3,3,1,3,3,3,2,2,1,2,1,2,3,1,2,0,1,0,-1,1,-1,0,1,0,1,-1,0,1,1,0,-1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
405,36-45 ans,Employés,Femme,0 days 00:01:03.000000000,0 days 00:00:18.000000000,0 days 00:06:01.000000000,0 days 00:00:13.000000000,1,2,3,1,1,3,1,2,1,1,2,2,1,1,2,2,3,3,1,3,1,3,2,2,3,2,2,2,1,3,2,2,3,2,0,0,0,0,0,0,0,1,-1,0,0,0,1,0,0,0,0,-1,0,1,0,1,0,-1,0,-1,-1,1,1,-1,1,1,-1,-1
406,56-65 ans,Employés,Femme,0 days 00:05:03.000000000,0 days 00:00:24.000000000,0 days 00:01:51.000000000,0 days 00:01:03.000000000,2,0,2,3,2,2,2,3,1,2,1,2,1,2,1,2,2,3,2,3,3,2,1,3,1,2,3,1,2,3,2,3,2,2,0,0,-1,1,-1,0,1,-1,0,0,0,-1,0,-1,0,1,-1,-1,0,0,0,1,-1,1,-1,0,-1,0,0,0,0,1,0,-1
407,46-55 ans,Employés,Femme,0 days 00:00:33.000000000,0 days 00:00:42.000000000,0 days 00:01:00.000000000,0 days 00:02:07.000000000,1,3,2,1,2,1,3,1,1,2,3,1,2,1,1,2,2,1,3,1,1,2,1,3,1,2,2,2,1,3,3,3,3,1,1,-1,1,0,0,0,-1,0,0,0,1,0,-1,0,0,-1,0,1,-1,-1,1,1,0,-1,1,-1,1,-1,1,0,-1,1,-1,0
408,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:02:06.000000000,0 days 00:00:53.000000000,0 days 00:01:11.000000000,0 days 00:00:21.000000000,1,2,1,2,1,3,1,2,1,3,1,2,1,1,1,2,1,3,2,3,2,2,3,2,2,2,3,2,1,2,2,3,2,2,0,-1,0,1,0,-1,0,1,-1,-1,1,-1,1,-1,1,-1,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,1,0,0
409,36-45 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:06.000000000,0 days 00:01:48.000000000,0 days 00:00:34.000000000,0 days 00:00:21.000000000,2,1,1,3,1,3,2,3,1,3,2,2,1,2,2,1,2,1,1,2,3,2,2,2,2,2,2,3,2,1,1,1,1,2,1,0,-1,0,-1,1,-1,1,-1,1,-1,1,-1,-1,-1,1,-1,-1,0,1,-1,1,-1,1,1,1,-1,0,0,1,1,0,-1,1
410,46-55 ans,Employés,Femme,0 days 00:03:07.000000000,0 days 00:00:55.000000000,0 days 00:01:26.000000000,0 days 00:00:25.000000000,1,2,2,3,2,2,1,3,1,1,1,2,2,2,1,1,2,1,3,1,1,2,2,1,3,3,3,2,2,2,2,2,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
411,56-65 ans,Employés,Femme,0 days 00:01:06.000000000,0 days 00:00:23.000000000,0 days 00:00:56.000000000,0 days 00:00:14.000000000,3,0,2,3,1,3,2,3,1,3,1,2,1,2,2,1,2,2,2,2,2,3,3,3,2,3,2,2,1,2,3,2,1,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
412,26-35 ans,Employés,Femme,0 days 00:01:13.000000000,0 days 00:00:20.000000000,0 days 00:01:13.000000000,0 days 00:00:10.000000000,2,2,0,3,0,2,2,2,3,2,3,2,2,2,3,2,1,2,2,3,2,1,2,2,3,2,2,1,1,3,2,1,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
413,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:03:18.000000000,0 days 00:01:01.000000000,0 days 00:03:57.000000000,0 days 00:00:29.000000000,1,2,1,3,2,3,1,3,2,3,2,1,2,1,1,2,1,2,1,3,2,3,2,2,3,1,3,1,2,2,2,2,2,2,1,0,0,-1,1,-1,0,1,-1,1,-1,0,1,0,0,-1,0,1,0,-1,0,1,-1,0,1,-1,1,-1,0,1,-1,1,-1,0
414,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:06.000000000,0 days 00:00:19.000000000,0 days 00:00:45.000000000,0 days 00:00:13.000000000,1,3,3,3,2,3,1,3,2,2,0,1,2,0,1,2,1,3,1,2,1,3,3,2,2,2,3,1,2,1,2,2,1,1,-1,1,-1,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
415,26-35 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:40.000000000,0 days 00:00:35.000000000,0 days 00:02:13.000000000,0 days 00:00:27.000000000,1,2,0,3,2,2,1,2,1,3,3,2,3,2,1,3,1,3,1,3,1,3,3,3,2,3,2,2,1,2,2,2,2,1,0,0,0,0,0,-1,1,0,0,0,0,-1,1,0,0,0,0,1,1,-1,0,-1,1,0,1,-1,1,-1,0,1,0,-1,1,-1
416,26-35 ans,Employés,Femme,0 days 00:00:49.000000000,0 days 00:00:41.000000000,0 days 00:00:54.000000000,0 days 00:00:42.000000000,0,2,2,3,2,2,3,1,0,2,1,2,2,2,1,1,1,1,2,2,2,3,2,3,2,1,3,3,3,2,2,2,2,1,0,0,-1,1,-1,0,0,1,0,0,-1,-1,1,-1,0,0,1,1,-1,0,0,0,1,-1,-1,0,0,0,1,-1,-1,0,0,-1
417,56-65 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:04:40.000000000,0 days 00:00:43.000000000,0 days 00:03:00.000000000,0 days 00:00:47.000000000,2,2,1,3,1,2,2,1,1,2,2,3,1,3,2,2,2,3,1,1,2,1,3,2,2,1,2,2,2,1,2,1,2,1,-1,0,1,-1,1,0,-1,0,0,-1,0,1,-1,1,0,-1,0,1,0,-1,0,0,1,-1,0,0,1,-1,1,-1,-1,0,0,0
418,26-35 ans,Employés,Femme,0 days 00:01:57.000000000,0 days 00:00:32.000000000,0 days 00:00:56.000000000,0 days 00:00:16.000000000,1,2,2,3,3,3,2,2,1,3,1,0,2,2,0,1,3,2,1,3,2,2,3,2,3,1,3,1,2,1,2,1,2,3,1,0,-1,1,-1,1,0,-1,0,1,0,0,-1,-1,0,1,-1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
419,46-55 ans,Cadres et professions intellectuelles supérieures,Femme,0 days 00:01:43.000000000,0 days 00:01:22.000000000,0 days 00:03:59.000000000,0 days 00:00:29.000000000,3,1,1,2,2,2,3,2,2,2,1,2,1,2,2,1,2,3,2,3,2,3,3,2,3,2,2,1,2,2,3,2,1,2,0,0,0,0,0,1,-1,1,-1,0,0,1,0,0,0,0,0,0,0,-1,1,0,0,0,0,0,0,0,0,0,-1,1,0,0
420,18-25 ans,"Élèves, étudiants",Homme,0 days 00:02:02.000000000,0 days 00:00:39.000000000,0 days 00:00:58.000000000,0 days 00:00:19.000000000,2,2,1,2,2,2,1,2,3,2,1,2,1,3,2,3,1,3,2,2,2,1,3,2,2,3,2,3,3,2,2,1,3,2,-1,0,1,-1,0,1,0,-1,1,-1,0,1,-1,1,-1,1,0,1,0,0,-1,1,0,-1,0,1,1,-1,1,-1,0,0,-1,1
421,46-55 ans,Cadres et professions intellectuelles supérieures,Homme,0 days 00:02:01.000000000,0 days 00:00:50.000000000,0 days 00:01:04.000000000,0 days 00:00:39.000000000,3,1,1,2,1,2,2,3,2,2,3,1,1,2,3,2,1,2,1,1,2,1,3,2,2,2,3,1,3,1,2,1,1,2,0,-1,1,1,-1,0,-1,1,-1,-1,1,-1,1,0,1,-1,1,1,-1,-1,1,-1,1,-1,0,1,1,0,0,-1,-1,0,0,1
422,46-55 ans,Employés,Femme,0 days 00:01:27.000000000,0 days 00:01:54.000000000,0 days 00:01:40.000000000,0 days 00:00:45.000000000,1,2,3,1,0,2,3,2,2,1,2,2,1,1,1,1,2,2,1,3,2,2,2,3,2,3,3,2,1,3,2,2,2,2,0,1,-1,0,0,0,1,-1,0,1,-1,0,0,0,0,1,-1,-1,0,-1,1,-1,0,1,0,-1,-1,1,-1,1,-1,0,1,-1
423,56-65 ans,Employés,Femme,0 days 00:01:17.000000000,0 days 00:00:25.000000000,0 days 00:01:01.000000000,0 days 00:00:25.000000000,2,1,2,2,2,2,1,2,0,3,2,2,3,1,2,3,2,2,1,3,2,3,3,2,2,3,3,3,1,1,3,2,1,2,-1,0,1,-1,0,1,-1,0,0,-1,0,1,-1,1,-1,0,0,0,0,0,0,-1,1,0,1,-1,0,0,0,1,0,-1,1,0
